date,current_capital,unclaimed_fees,projected_fees,reinvest_cost,p_value,day_projection
2022-08-31,1000000.0,23996.43007979924,7.944752027464569,28.433639735373315,0.10000000000000002,14
2022-09-01,1000000.0,24073.610797183577,7.96986325190843,26.218089390190322,0.10000000000000002,14
2022-09-02,1000000.0,24298.638792789414,8.040571188494486,18.8596738444471,0.10000000000000002,14
2022-09-03,1000000.0,24326.156121745793,8.068282039116115,11.078445157570771,0.10000000000000002,14
2022-09-04,1000000.0,24350.664012384786,8.069470957324159,12.64060255556974,0.10000000000000002,14
2022-09-05,1000000.0,24528.972405412384,8.121496120460787,16.55645526191566,0.10000000000000002,14
2022-09-06,1000000.0,24764.378718128894,8.20899915657648,21.029168129775584,0.10000000000000002,14
2022-09-07,1000000.0,25033.21007395816,8.319300220248182,27.579250604772998,0.10000000000000002,14
2022-09-08,1000000.0,25111.15659951776,8.37436315356664,30.928242974108404,0.10000000000000002,14
2022-09-09,1000000.0,25188.3800816172,8.396290212385814,30.63066958294999,0.10000000000000002,14
2022-09-10,1000000.0,25239.129416728938,7.9259849536003735,18.81015160616323,0.10000000000000002,14
2022-09-11,1000000.0,25310.756191090226,7.9447219448270125,16.41946437871343,0.10000000000000002,14
2022-09-12,1000000.0,25426.28539286423,7.978963999376812,25.694073393543185,0.10000000000000002,14
2022-09-13,1000000.0,25630.96402028019,8.046009006781997,26.01505029247488,0.10000000000000002,14
2022-09-14,1000000.0,25676.57551883339,8.07794435515779,19.59376177955442,0.10000000000000002,14
2022-09-15,1000000.0,25786.11950676311,8.108424765024834,23.816924452762176,0.10000000000000002,14
2022-09-16,1000000.0,25885.852898438257,8.141949181222442,13.97496881085851,0.10000000000000002,14
2022-09-17,1000000.0,25910.762129479095,8.150845528831043,9.120956815387494,0.10000000000000002,14
2022-09-18,1000000.0,25951.410372044113,8.158607268794144,11.006790736092107,0.10000000000000002,14
2022-09-19,1000000.0,26053.635525391022,8.186684538543885,13.877226667355437,0.10000000000000002,14
2022-09-20,1000000.0,26111.63769254832,8.206476005793979,14.399738101134059,0.10000000000000002,14
2022-09-21,1000000.0,26198.894524053372,8.231227361664892,16.258563493600555,0.10000000000000002,14
2022-09-22,1000000.0,26326.71115603093,8.271469305197117,13.181655654620224,0.10000000000000002,14
2022-09-23,1000000.0,26396.340547249067,8.298370833039277,12.13743748534205,0.10000000000000002,14
2022-09-24,1000000.0,26431.788776599875,8.308046909564986,8.368070862055752,0.10000000000000002,14
2022-09-25,1000000.0,26503.25532745895,8.326536681843626,9.930035517276748,0.10000000000000002,14
2022-09-26,1000000.0,26552.81044013176,8.340981840594257,15.467603439678621,0.10000000000000002,14
2022-09-27,1000000.0,26713.636734634234,8.388651109348533,21.01951175505339,0.10000000000000002,14
2022-09-28,1000000.0,26778.66203148426,8.419381732414216,18.4925757428034,0.10000000000000002,14
2022-09-29,1000000.0,26837.229105465205,8.436335337466504,17.566100202126208,0.10000000000000002,14
2022-09-30,1000000.0,26928.539196674745,8.463132830423108,17.536778643136312,0.10000000000000002,14
2022-10-01,1000000.0,26986.10151190389,8.482516617407693,10.485080241193565,0.10000000000000002,14
2022-10-02,1000000.0,27031.358567332492,8.494964922365531,7.581055680413824,0.10000000000000002,14
2022-10-03,1027023.7775116521,306.5955203734869,0.09632204614059013,16.410037051303622,0.10000000000000002,14
2022-10-04,1027023.7775116521,433.40013665719516,0.1367836170553157,16.794087447679814,0.10000000000000002,14
2022-10-05,1027023.7775116521,471.37053890888933,0.14885686889445854,19.41121559421142,0.10000000000000002,14
2022-10-06,1027023.7775116521,647.0056103963836,0.2042456867426945,14.786545559039602,0.10000000000000002,14
2022-10-07,1027023.7775116521,747.8210876066527,0.23640605242901003,12.571449820399257,0.10000000000000002,14
2022-10-08,1027023.7775116521,770.4135395731311,0.24361555035908491,18.989806132773644,0.10000000000000002,14
2022-10-09,1027023.7775116521,773.5750952964466,0.2445056611555782,28.977824276929848,0.10000000000000002,14
2022-10-10,1027023.7775116521,786.5457570490988,0.251414600828074,33.93748870757635,0.10000000000000002,14
2022-10-11,1027023.7775116521,862.2821280460677,0.27153857965783257,26.28542767648907,0.10000000000000002,14
2022-10-12,1027023.7775116521,885.1682938271015,0.2788925167525281,20.18986159552656,0.10000000000000002,14
2022-10-13,1027023.7775116521,970.3036990880297,0.3057025506507255,24.766096864013313,0.10000000000000002,14
2022-10-14,1027023.7775116521,1149.80932031979,0.3624957759403616,19.03970561239593,0.10000000000000002,14
2022-10-15,1027023.7775116521,1199.3220456831198,0.3788013683237219,17.559985997844922,0.10000000000000002,14
2022-10-16,1027023.7775116521,1301.0670829914602,0.41105353790666604,16.29259020226726,0.10000000000000002,14
2022-10-17,1027023.7775116521,1583.7962852261621,0.500818609171159,25.766662792808283,0.10000000000000002,14
2022-10-18,1027023.7775116521,1727.0468363164052,0.5479041708769854,26.80669158955825,0.10000000000000002,14
2022-10-19,1027023.7775116521,1790.7986613237472,0.5689016166450024,29.80276754850694,0.10000000000000002,14
2022-10-20,1027023.7775116521,1859.9262481918797,0.5911305216507725,31.75335389448866,0.10000000000000002,14
2022-10-21,1027023.7775116521,1907.7867231702667,0.6066619044349821,31.2451789502811,0.10000000000000002,14
2022-10-22,1027023.7775116521,1924.7977176124343,0.6122632862312533,20.14394440011744,0.10000000000000002,14
2022-10-23,1027023.7775116521,1958.544329540113,0.6213166122207869,16.752985210793998,0.10000000000000002,14
2022-03-08,1000000.0,45.67185007400959,0.0296259750151535,88.95339060805205,0.10000000000000002,21
2022-03-09,1000000.0,72.79457700201442,0.04728333107977744,77.91346922557867,0.10000000000000002,21
2022-03-10,1000000.0,121.07003821851082,0.07762157869424569,66.57365729420846,0.10000000000000002,21
2022-03-11,1000000.0,146.4965667078069,0.09408176980892469,63.226785958433545,0.10000000000000002,21
2022-03-12,1000000.0,217.09614088318943,0.13731316411439762,47.28066702894808,0.10000000000000002,21
2022-03-13,1000000.0,237.72923042024001,0.15074183109286374,73.2942654471239,0.10000000000000002,21
2022-03-14,1000000.0,300.8543169969412,0.1862257320429473,63.7506927865667,0.10000000000000002,21
2022-03-15,1000000.0,363.98207271920023,0.22583703476688327,74.17783490604171,0.10000000000000002,21
2022-03-16,1000000.0,420.44865885345683,0.26149239888359826,84.99535147444914,0.10000000000000002,21
2022-03-17,1000000.0,491.2300940331394,0.30617424287377437,151.77635158913466,0.10000000000000002,21
2022-03-18,1000000.0,629.2775730832853,0.39323075755744225,149.34423430049952,0.10000000000000002,21
2022-03-19,1000000.0,707.5833162621992,0.4438954658824033,69.56936320686907,0.10000000000000002,21
2022-03-20,1000000.0,755.166391204841,0.47504987920593816,58.63858474495157,0.10000000000000002,21
2022-03-21,1000000.0,778.1060140730635,0.49031644155086285,75.57186256526907,0.10000000000000002,21
2022-03-22,1000000.0,865.9294082830689,0.5354656106001486,97.66725878556436,0.10000000000000002,21
2022-03-23,1000000.0,914.4234423594713,0.5671360769383924,86.2891938216,0.10000000000000002,21
2022-03-24,1000000.0,1044.3741145229492,0.6489130853558734,116.1836065123776,0.10000000000000002,21
2022-03-25,1000000.0,1138.8523515879983,0.7102156270514949,106.33920103623858,0.10000000000000002,21
2022-03-26,1000000.0,1191.803424968979,0.7455142679465786,76.3698707350775,0.10000000000000002,21
2022-03-27,1000000.0,1259.1257720435415,0.789190113328805,127.84923916764794,0.10000000000000002,21
2022-03-28,1000000.0,1305.5912032065962,0.8202775831655669,192.36579372339506,0.10000000000000002,21
2022-03-29,1000000.0,1371.5357548284621,0.8630950344438564,120.06075977570441,0.10000000000000002,21
2022-03-30,1000000.0,1409.0391697065431,0.8887755691976966,133.46692152670335,0.10000000000000002,21
2022-03-31,1000000.0,1512.251106056916,0.9531078518866314,126.98980501278051,0.10000000000000002,21
2022-04-01,1000000.0,1583.5484505532015,1.0011192829850688,165.86500548653098,0.10000000000000002,21
2022-04-02,1000000.0,1596.5395626239997,1.0117513246624472,150.44235196996289,0.10000000000000002,21
2022-04-03,1000000.0,1644.7831563293457,1.0080309301481503,135.75461174236486,0.10000000000000002,21
2022-04-04,1000000.0,1671.0817554136972,1.0260963353214891,169.2966666245792,0.10000000000000002,21
2022-04-05,1000000.0,1687.0001548985915,1.023456074408963,230.89697885853047,0.10000000000000002,21
2022-04-06,1000000.0,1716.1101924850984,1.0113268644126816,139.26283042666194,0.10000000000000002,21
2022-04-07,1000000.0,1725.191910225637,1.0094910725384905,170.22094312290048,0.10000000000000002,21
2022-04-08,1000000.0,1755.1139981602337,0.9901725496431713,133.1326977221699,0.10000000000000002,21
2022-04-09,1000000.0,1766.4627717145036,0.9913573325939048,87.38087117787852,0.10000000000000002,21
2022-04-10,1000000.0,1799.9005360026108,0.9753890136154894,107.1976539168397,0.10000000000000002,21
2022-04-11,1000000.0,1887.5960597301514,1.0218732134480268,103.56549617245726,0.10000000000000002,21
2022-04-12,1000000.0,2147.1257693786583,1.166622037044097,106.8694436154547,0.10000000000000002,21
2022-04-13,1000000.0,2225.6324569008048,1.2110995431394027,111.16159533755646,0.10000000000000002,21
2022-04-14,1000000.0,2268.387222573157,1.2385254968520851,112.89454162244532,0.10000000000000002,21
2022-04-15,1000000.0,2295.1278933213184,1.2557748759965952,91.82816746313212,0.10000000000000002,21
2022-04-16,1000000.0,2304.1487008750155,1.250339776283106,82.65283346480342,0.10000000000000002,21
2022-04-17,1000000.0,2319.917915369334,1.2133264762895901,68.8675971836302,0.10000000000000002,21
2022-04-18,1000000.0,2486.8095707457783,1.2604197949005336,86.15579643167314,0.10000000000000002,21
2022-04-19,1000000.0,2586.831355303953,1.3165293483475387,96.45630282221558,0.10000000000000002,21
2022-04-20,1000000.0,2652.659508784246,1.3560571710796432,154.82959240000744,0.10000000000000002,21
2022-04-21,1000000.0,2674.188502192341,1.3722086819973935,135.9272153987117,0.10000000000000002,21
2022-04-22,1000000.0,2720.846508424279,1.370214008854245,126.76999967708319,0.10000000000000002,21
2022-04-23,1000000.0,2736.0178960960825,1.3822281552091822,73.76811142800936,0.10000000000000002,21
2022-04-24,1000000.0,2760.8883837294607,1.3400523054755433,73.5164147814306,0.10000000000000002,21
2022-04-25,1000000.0,2992.940082169046,1.4425437666631957,121.64743410815467,0.10000000000000002,21
2022-04-26,1000000.0,3070.986569675339,1.4809504156250721,99.69006744203185,0.10000000000000002,21
2022-04-27,1000000.0,3162.416231633219,1.5322619934470552,116.60938478713575,0.10000000000000002,21
2022-04-28,1000000.0,3190.7377579659637,1.5534031963196089,117.47082682313251,0.10000000000000002,21
2022-04-29,1000000.0,3239.975992265776,1.577020842970325,107.84909428468285,0.10000000000000002,21
2022-04-30,1000000.0,3263.183522808329,1.5937333523768544,100.29155136055077,0.10000000000000002,21
2022-05-01,1000000.0,3368.4594961522243,1.6296979399389244,938.4017014062244,0.10000000000000002,21
2022-05-02,1000000.0,3430.333863060974,1.6665426669315742,144.0569939233672,0.10000000000000002,21
2022-05-03,1000000.0,3497.3905918563833,1.704857402275932,124.8253250317773,0.10000000000000002,21
2022-05-04,1000000.0,3577.9891294051076,1.7501681191482537,109.27035617597174,0.10000000000000002,21
2022-05-05,1000000.0,3630.1871549075563,1.7822327676507297,132.1351418692625,0.10000000000000002,21
2022-05-06,1000000.0,3727.1433953262667,1.8352660578076792,104.00224593871188,0.10000000000000002,21
2022-05-07,1000000.0,3752.285886912277,1.8547203769028813,64.92416876818058,0.10000000000000002,21
2022-05-08,1000000.0,3790.730273924024,1.8640426551123421,51.99353618040095,0.10000000000000002,21
2022-05-09,1000000.0,4140.395149479015,2.040501438158417,103.97458898552354,0.10000000000000002,21
2022-05-10,1000000.0,4347.014321354057,2.1368865814297844,100.89489280027894,0.10000000000000002,21
2022-05-11,1000000.0,6099.73582988954,3.007558070532044,215.01576326008876,0.10000000000000002,21
2022-05-12,1000000.0,10420.818000001502,5.122050588249347,293.2341676820873,0.10000000000000002,21
2022-05-13,1000000.0,12538.956338139444,5.913126942884362,113.68175633713697,0.10000000000000002,21
2022-05-14,1000000.0,12617.592870573673,7.544489105971843,58.835798850945096,0.10000000000000002,21
2022-05-15,1000000.0,12678.025141391594,7.567277413888453,41.97431637925686,0.10000000000000002,21
2022-05-16,1000000.0,12698.435271593584,7.563859466598652,40.80355425607304,0.10000000000000002,21
2022-05-17,1000000.0,12719.488369534796,7.5600444819469805,55.364809192531766,0.10000000000000002,21
2022-05-18,1000000.0,12916.440954709951,7.660849762021197,41.221302519868125,0.10000000000000002,21
2022-05-19,1000000.0,13236.375667975477,7.853287263051568,43.06193004810378,0.10000000000000002,21
2022-05-20,1000000.0,13311.977429756227,7.933745806066446,44.95603092429128,0.10000000000000002,21
2022-05-21,1000000.0,13330.983798522471,7.931054315502419,36.27405698318047,0.10000000000000002,21
2022-05-22,1000000.0,13351.52580331304,7.926723434995411,36.69958342018383,0.10000000000000002,21
2022-05-23,1000000.0,13499.380096140914,7.997502552844113,40.8063294887612,0.10000000000000002,21
2022-05-24,1000000.0,13532.314006953695,8.011248916492459,45.663684322056135,0.10000000000000002,21
2022-05-25,1000000.0,13541.738899534632,8.000421099169932,52.367422967827224,0.10000000000000002,21
2022-05-26,1000000.0,13782.548484984769,8.126388503620603,64.45524394219333,0.10000000000000002,21
2022-05-27,1000000.0,13854.260647012192,8.181734120107578,55.07193208048047,0.10000000000000002,21
2022-05-28,1000000.0,13890.793206703655,8.18928108367531,29.61326697063819,0.10000000000000002,21
2022-05-29,1000000.0,13916.78778743019,8.187817811413103,30.673658951224997,0.10000000000000002,21
2022-05-30,1000000.0,14051.539274077768,8.251188705466394,53.1139905645765,0.10000000000000002,21
2022-05-31,1000000.0,14124.009481642734,8.285798952824841,76.87291288202715,0.10000000000000002,21
2022-06-01,1000000.0,14464.715317098644,8.471066315265816,76.42509133158413,0.10000000000000002,21
2022-06-02,1000000.0,14511.655870490436,6.836121778139564,83.07490950826536,0.10000000000000002,21
2022-06-03,1000000.0,14559.107193343865,6.85268133307447,80.23828905397569,0.10000000000000002,21
2022-06-04,1000000.0,14589.024874669112,6.861109560565923,79.54601313944302,0.10000000000000002,21
2022-06-05,1000000.0,14598.33838209624,6.858543076767287,75.06040106654885,0.10000000000000002,21
2022-06-06,1000000.0,14615.799259652502,6.796459444606772,74.88093323039347,0.10000000000000002,21
2022-06-07,1000000.0,14836.359648145592,6.890184725650634,78.6074559646491,0.10000000000000002,21
2022-06-08,1000000.0,15056.946118649877,7.018709151294766,94.80406714683437,0.10000000000000002,21
2022-06-09,1000000.0,15069.453130373915,7.050306444164953,95.28397832564514,0.10000000000000002,21
2022-06-10,1000000.0,15291.502592468458,7.144854111246261,68.83533529234795,0.10000000000000002,21
2022-06-11,1000000.0,15349.779573373557,7.198407050314469,44.39839407743037,0.10000000000000002,21
2022-06-12,1000000.0,15425.51546315077,7.227767234789173,38.889356908647166,0.10000000000000002,21
2022-06-13,1000000.0,15768.750102071277,7.384277957583419,81.1824743077219,0.10000000000000002,21
2022-06-14,1000000.0,16525.97376051945,7.814395914161705,56.508575588124664,0.10000000000000002,21
2022-06-15,1000000.0,17008.920165290318,8.422107920069768,62.5703232282329,0.10000000000000002,21
2022-06-16,1000000.0,17235.33447792996,8.680859538141231,33.7931124472312,0.10000000000000002,21
2022-06-17,1000000.0,17276.057202267064,8.726668069937011,34.69470062775187,0.10000000000000002,21
2022-06-18,1000000.0,17361.90017169707,8.759872817769484,38.90851703316365,0.10000000000000002,21
2022-06-19,1000000.0,17436.250798362937,8.791944522886613,25.796356143861303,0.10000000000000002,21
2022-06-20,1000000.0,17462.90032114878,8.798542956740864,24.779403920016648,0.10000000000000002,21
2022-06-21,1000000.0,17581.900500625186,8.84746584172521,34.25354842359758,0.10000000000000002,21
2022-06-22,1000000.0,17856.150038688225,8.985167232701482,29.172887840226608,0.10000000000000002,21
2022-06-23,1000000.0,18007.432265750333,9.103318470562916,44.30435237770052,0.10000000000000002,21
2022-06-24,1000000.0,18081.092568903714,9.146367428260094,40.84278766880147,0.10000000000000002,21
2022-06-25,1000000.0,18097.65056105917,9.147648709859443,33.971964191524044,0.10000000000000002,21
2022-06-26,1000000.0,18119.563231049146,9.147030694223032,33.974530938000726,0.10000000000000002,21
2022-06-27,1000000.0,18140.50191686883,9.1462422894514,45.16028134743702,0.10000000000000002,21
2022-06-28,1000000.0,18197.279583077772,9.163508744617122,40.35987461475858,0.10000000000000002,21
2022-06-29,1000000.0,18246.977833399134,9.17987241128655,48.74285912934784,0.10000000000000002,21
2022-06-30,1000000.0,18362.294544193006,9.228591210684334,42.364653458559694,0.10000000000000002,21
2022-07-01,1000000.0,18434.860307439216,9.264246502194322,26.373535456080376,0.10000000000000002,21
2022-07-02,1000000.0,18472.424137094262,9.276227777349545,14.465389390307037,0.10000000000000002,21
2022-07-03,1000000.0,18482.42369392822,9.271125732009972,15.924467183734954,0.10000000000000002,21
2022-07-04,1000000.0,18497.017664683135,9.25188764171949,21.6451021506398,0.10000000000000002,21
2022-07-05,1000000.0,18612.178131230026,9.297870569741036,26.26221075959775,0.10000000000000002,21
2022-07-06,1000000.0,18728.211187108882,9.35484080658713,28.263068163605123,0.10000000000000002,21
2022-07-07,1000000.0,18936.879868411343,9.45822770088509,35.30961790653983,0.10000000000000002,21
2022-07-08,1000000.0,19163.598940772557,9.592216923028385,25.71933922167783,0.10000000000000002,21
2022-07-09,1000000.0,19199.373768686128,9.63616516568876,25.135947600527356,0.10000000000000002,21
2022-07-10,1000000.0,19248.517609333936,9.650189773096425,17.20853294512878,0.10000000000000002,21
2022-07-11,1000000.0,19283.821063261697,9.658336569685986,24.797602166953286,0.10000000000000002,21
2022-07-12,1000000.0,19379.86816039376,9.695849772356274,20.166509423529682,0.10000000000000002,21
2022-07-13,1000000.0,19597.369963113502,9.800598960366235,26.810903753630498,0.10000000000000002,21
2022-07-14,1000000.0,19810.999687230033,9.93101752788454,30.680823759336004,0.10000000000000002,21
2022-07-15,1000000.0,20063.6044695379,10.080095136043493,29.965669494079375,0.10000000000000002,21
2022-07-16,1000000.0,20116.717111046422,10.141821907160468,24.720255294372535,0.10000000000000002,21
2022-07-17,1000000.0,20160.231938714933,10.15427576686206,23.33848948488526,0.10000000000000002,21
2022-07-18,1000000.0,20310.168220866282,10.21949039817306,38.88575358856753,0.10000000000000002,21
2022-07-19,1000000.0,20415.146127956985,10.277966275995102,38.419795299599166,0.10000000000000002,21
2022-07-20,1000000.0,20530.174349027533,10.332973050542893,36.349807430153604,0.10000000000000002,21
2022-07-21,1000000.0,20719.81026616427,10.427211839631797,26.989167486717452,0.10000000000000002,21
2022-07-22,1000000.0,20809.238989685273,10.487755356174352,20.527152147136942,0.10000000000000002,21
2022-07-23,1000000.0,20885.084307592668,10.520707994152781,17.12068800461122,0.10000000000000002,21
2022-07-24,1000000.0,20953.146410326306,10.547962300806411,15.31012365876175,0.10000000000000002,21
2022-07-25,1000000.0,21059.160478687387,10.59340631625811,23.958047890201698,0.10000000000000002,21
2022-07-26,1000000.0,21169.746195726384,10.64638487422586,28.04265284966611,0.10000000000000002,21
2022-07-27,1000000.0,21532.788381537088,10.827072144378986,26.993568284222583,0.10000000000000002,21
2022-07-28,1000000.0,21654.372332253635,10.972408640045142,32.60019698622674,0.10000000000000002,21
2022-07-29,1000000.0,21814.729141958313,11.053461830271893,23.398631737976043,0.10000000000000002,21
2022-07-30,1000000.0,21865.480890591985,11.087193293523876,14.5843429914518,0.10000000000000002,21
2022-07-31,1000000.0,21911.74731104397,11.100685448369147,13.559631022751548,0.10000000000000002,21
2022-08-01,1000000.0,21978.35732739491,11.1241146074048,26.910397679350528,0.10000000000000002,21
2022-08-02,1000000.0,22093.89000066096,11.174303885632893,19.918627939439574,0.10000000000000002,21
2022-08-03,1000000.0,22169.710251578148,11.211505319126484,17.812558464990463,0.10000000000000002,21
2022-08-04,1000000.0,22229.36582788039,11.234547861600845,19.250142008948227,0.10000000000000002,21
2022-08-05,1000000.0,22309.538962474555,11.266135861189284,20.832136783663366,0.10000000000000002,21
2022-08-06,1000000.0,22352.308449064603,11.2812546890089,13.951059585182719,0.10000000000000002,21
2022-08-07,1000000.0,22366.350715780867,11.277980960215096,14.827987392058827,0.10000000000000002,21
2022-08-08,1000000.0,22439.043734219253,11.302558964351208,25.984379915576774,0.10000000000000002,21
2022-08-09,1000000.0,22494.104075305273,11.32303763476233,26.741181080126996,0.10000000000000002,21
2022-08-10,1000000.0,22613.954846586214,11.374213813408753,42.54548560734973,0.10000000000000002,21
2022-08-11,1000000.0,22651.781113840105,11.393242878539638,35.48551061131959,0.10000000000000002,21
2022-08-12,1000000.0,22706.142077213655,11.410045805156932,28.43673809654353,0.10000000000000002,21
2022-08-13,1000000.0,22770.039779222257,11.433071217612401,18.658077652745998,0.10000000000000002,21
2022-08-14,1000000.0,22809.469663536987,11.444822567510117,19.430985615034086,0.10000000000000002,21
2022-08-15,1000000.0,22888.205351316316,11.474050971691655,33.88592778755554,0.10000000000000002,21
2022-08-16,1000000.0,22929.42185472821,11.488528863480457,20.3859370602857,0.10000000000000002,21
2022-08-17,1000000.0,22986.54129307433,11.50711121299152,20.33911711775405,0.10000000000000002,21
2022-08-18,1000000.0,23034.67874212123,11.52265123069787,20.07423973094449,0.10000000000000002,21
2022-08-19,1000000.0,23143.748861229808,11.567834920285856,24.070811743839226,0.10000000000000002,21
2022-08-20,1000000.0,23233.2936597262,11.611127071333254,15.789645793509786,0.10000000000000002,21
2022-08-21,1000000.0,23282.165776613238,11.631056829614494,12.209380820521627,0.10000000000000002,21
2022-08-22,1000000.0,23317.308430512814,11.639428028441252,20.5465314336213,0.10000000000000002,21
2022-08-23,1000000.0,23423.116872108665,11.681985515606891,19.249120752262087,0.10000000000000002,21
2022-08-24,1000000.0,23465.460565786947,11.701271323851323,18.20850766617344,0.10000000000000002,21
2022-08-25,1000000.0,23505.07552465529,11.711416027125397,24.805111726846857,0.10000000000000002,21
2022-08-26,1000000.0,23587.49293523567,11.742694949191657,19.11487084769196,0.10000000000000002,21
2022-08-27,1000000.0,23654.390453258085,11.77080261240763,12.246990714992627,0.10000000000000002,21
2022-08-28,1000000.0,23715.392099009652,11.794076525105503,11.315434460778336,0.10000000000000002,21
2022-08-29,1023704.0766645488,104.63336338389989,0.052002182272505526,21.153238022160718,0.10000000000000002,21
2022-08-30,1023704.0766645488,174.5277360739708,0.0867236874968279,25.30803780987089,0.10000000000000002,21
2022-08-31,1023704.0766645488,287.69972663187684,0.14287768923493527,28.433639735373315,0.10000000000000002,21
2022-09-01,1023704.0766645488,366.70994165811743,0.18210571605272685,26.218089390190322,0.10000000000000002,21
2022-09-02,1023704.0766645488,597.0720181234637,0.29636228436411904,18.8596738444471,0.10000000000000002,21
2022-09-03,1023704.0766645488,625.2416199550272,0.31106182829362955,11.078445157570771,0.10000000000000002,21
2022-09-04,1023704.0766645488,650.3304475126156,0.3232656811451398,12.64060255556974,0.10000000000000002,21
2022-09-05,1023704.0766645488,832.8654763584705,0.4136402632353154,16.55645526191566,0.10000000000000002,21
2022-09-06,1023704.0766645488,1073.85187835893,0.5339473239409359,21.029168129775584,0.10000000000000002,21
2022-09-07,1023704.0766645488,1349.0556332566061,0.6724985805089058,27.579250604772998,0.10000000000000002,21
2022-09-08,1023704.0766645488,1428.8498092338052,0.7147644004572509,30.928242974108404,0.10000000000000002,21
2022-09-09,1023704.0766645488,1507.9038026732364,0.7539665849042426,30.63066958294999,0.10000000000000002,21
2022-09-10,1023704.0766645488,1559.8561039151377,0.7347755030657915,18.81015160616323,0.10000000000000002,21
2022-09-11,1023704.0766645488,1633.1807248271205,0.7689517440595058,16.41946437871343,0.10000000000000002,21
2022-09-12,1023704.0766645488,1751.4484396569699,0.8244269953826759,25.694073393543185,0.10000000000000002,21
2022-09-13,1023704.0766645488,1960.9787849487946,0.9233784351608211,26.01505029247488,0.10000000000000002,21
2022-09-14,1023704.0766645488,2007.671461960485,0.9474311522535118,19.59376177955442,0.10000000000000002,21
2022-09-15,1023704.0766645488,2119.8120889782294,0.9998598374774069,23.816924452762176,0.10000000000000002,21
2022-09-16,1023704.0766645488,2221.9095686156625,1.0482950782374287,13.97496881085851,0.10000000000000002,21
2022-09-17,1023704.0766645488,2247.409249978749,1.0604639229697803,9.120956815387494,0.10000000000000002,21
2022-09-18,1023704.0766645488,2289.021021601808,1.0794340236733801,11.006790736092107,0.10000000000000002,21
2022-09-19,1023704.0766645488,2393.6693278207,1.1282234867390364,13.877226667355437,0.10000000000000002,21
2022-09-20,1023704.0766645488,2453.0463827950025,1.156430698748463,14.399738101134059,0.10000000000000002,21
2022-09-21,1023704.0766645488,2542.3715569235555,1.1981519852099873,16.258563493600555,0.10000000000000002,21
2022-09-22,1023704.0766645488,2673.217964144517,1.2598292399005715,13.181655654620224,0.10000000000000002,21
2022-09-23,1023704.0766645488,2744.4978557901936,1.2942055879144407,12.13743748534205,0.10000000000000002,21
2022-09-24,1023704.0766645488,2780.786352687157,1.3110862639037173,8.368070862055752,0.10000000000000002,21
2022-09-25,1023704.0766645488,2853.946952146747,1.3449382174837203,9.930035517276748,0.10000000000000002,21
2022-09-26,1023704.0766645488,2904.6767230094715,1.3686605333573838,15.467603439678621,0.10000000000000002,21
2022-09-27,1023704.0766645488,3069.315256326508,1.4457455803766812,21.01951175505339,0.10000000000000002,21
2022-09-28,1023704.0766645488,3135.8819177982004,1.4789118423472725,18.4925757428034,0.10000000000000002,21
2022-09-29,1023704.0766645488,3195.83727019081,1.5069265230037914,17.566100202126208,0.10000000000000002,21
2022-09-30,1023704.0766645488,3289.3117828026293,1.5506531380268138,17.536778643136312,0.10000000000000002,21
2022-10-01,1023704.0766645488,3348.2385595649557,1.5786731481774072,10.485080241193565,0.10000000000000002,21
2022-10-02,1023704.0766645488,3394.568391705051,1.6001825810350412,7.581055680413824,0.10000000000000002,21
2022-10-03,1023704.0766645488,3700.172887887094,1.7437056314507815,16.410037051303622,0.10000000000000002,21
2022-10-04,1023704.0766645488,3826.5676272027017,1.8115306734532597,16.794087447679814,0.10000000000000002,21
2022-10-05,1023704.0766645488,3864.415295804718,1.8305495790198234,19.41121559421142,0.10000000000000002,21
2022-10-06,1023704.0766645488,4039.4826531765657,1.9127660455937696,14.786545559039602,0.10000000000000002,21
2022-10-07,1023704.0766645488,4139.972259426079,1.9631323224960808,12.571449820399257,0.10000000000000002,21
2022-10-08,1023704.0766645488,4162.491684668568,1.9743572455661456,18.989806132773644,0.10000000000000002,21
2022-10-09,1023704.0766645488,4165.64302113558,1.9749665686249127,28.977824276929848,0.10000000000000002,21
2022-10-10,1023704.0766645488,4178.5717571628975,2.003482837985091,33.93748870757635,0.10000000000000002,21
2022-10-11,1023704.0766645488,4254.063321661263,2.0094507491810156,26.28542767648907,0.10000000000000002,21
2022-10-12,1023704.0766645488,4276.875511332304,2.021291177357242,20.18986159552656,0.10000000000000002,21
2022-10-13,1023704.0766645488,4361.735729121285,2.0613037014751314,24.766096864013313,0.10000000000000002,21
2022-10-14,1023704.0766645488,4540.661125263898,2.147274050744763,19.03970561239593,0.10000000000000002,21
2022-10-15,1023704.0766645488,4590.013808143372,2.17460795964833,17.559985997844922,0.10000000000000002,21
2022-10-16,1023704.0766645488,4691.429969826886,2.2232853080543613,16.29259020226726,0.10000000000000002,21
2022-10-17,1023704.0766645488,4973.245292176126,2.358914918725482,25.766662792808283,0.10000000000000002,21
2022-10-18,1023704.0766645488,5116.032807272251,2.4345857227242114,26.80669158955825,0.10000000000000002,21
2022-10-19,1023704.0766645488,5179.578564034519,2.468175805236149,29.80276754850694,0.10000000000000002,21
2022-10-20,1023704.0766645488,5248.482706310901,2.502146246179984,31.75335389448866,0.10000000000000002,21
2022-10-21,1023704.0766645488,5296.188479457834,2.526222467772998,31.2451789502811,0.10000000000000002,21
