date,tvlUSD,volumeUSD,feesUSD,pool_id,pool_name
2021-11-16,1501528.2214295266,538247.145471,269.1235727355,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-17,1501688.3235707015,270363.517655,135.1817588275,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-18,1502167.400671221,811744.877195,405.8724385975,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-19,1502448.5155839322,538883.440029,269.4417200145,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-20,1502505.112388692,237623.150426,118.811575213,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-21,1502804.9603168296,1076093.028575,538.0465142875,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-22,1502454.6212298824,335190.676836,167.595338418,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-23,1502810.6499085312,298691.622545,149.3458112725,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-24,1503434.3584406686,546016.29571,273.008147855,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-25,1394564.5005406886,635556.077427,317.7780387135,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-26,1394860.0693541595,328093.477651,164.0467388255,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-27,1395231.6083498101,514305.174328,257.152587164,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-28,1395356.627176855,613502.83459,306.751417295,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
2021-11-29,1395693.1858464032,431739.526182,215.869763091,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD_USDC_05
